ASXL3	-5.3373258213148
CTAGE5	-5.33602637477032
COBLL1	-5.32598571979934
EFHC2	-5.29370319109961
LINGO2	-5.28910854467507
UQCRB	-5.26968838673707
BUB1B	-5.26350760264843
RORA	-5.20797421033495
EYA1	-5.14342099150623
KLHL3	-5.13464745800365
DGKE	-5.12611629394713
PACRG	-5.12526985602412
TANC2	-5.11362401221936
PRKCQ-AS1	-5.10901381035888
KIT	-5.08984754117435
HIF3A	-5.08189624229588
FAM13A	-5.02609908811285
SATB1	-4.99991846414129
PPAP2B	-4.98870318640469
NUCB2	-4.98562161676949
SSBP2	-4.97663111411985
ERMP1	-4.97027315713532
TTC18	-4.96698606042057
PALMD	-4.96056243593824
TTLL7	-4.94084000529446
WRB	-4.93556556630203
ID2	-4.9245545301545
SLC24A4	-4.92108435623527
CAPSL	-4.90282315516794
PAIP2B	-4.89600438651171
NRN1	-4.88376955950781
SLC44A1	-4.87293922545253
EXOC6	-4.84701281914113
ADD3	-4.84311488770161
ELL3	-4.78978689754676
ENPP4	-4.78968061451741
KCNE2	-4.77748149327952
CCDC141	-4.77323028695282
GPC3	-4.75370450676257
KIF21A	-4.74449901739053
NR2F2-AS1	-4.74369969977222
CDHR1	-4.73374829882668
C9orf72	-4.70203503185483
RNPC3	-4.69119585911794
RCBTB2	-4.69054099877742
AFF1	-4.6886323070249
TPP1	-4.68619669213424
LINC00305	-4.68280857639549
WDR96	-4.68194271961045
C14orf142	-4.67255285979204
FREM2	-4.66996701265807
NID2	-4.65480452597646
IFI30	-4.65089631341258
KLHL24	-4.64878481640371
SLC4A10	-4.64488973746393
KCTD6	-4.64382140533084
SRSF5	-4.62286969768682
TRPM7	-4.6189527494487
C11orf54	-4.61768961071634
PRELID2	-4.61464003545577
PTPRD	-4.59339404753913
CMPK2	-4.59116118136501
BDH2	-4.59072140939782
AQP1	-4.56537407369581
DNMBP	-4.54888823504669
ZBED5-AS1	-4.52815330663309
PARM1	-4.5144704237501
ANKRD44	-4.50235756207506
AGL	-4.49063750315559
CCDC28A	-4.47090599503299
C2orf73	-4.44267534823481
FAM81B	-4.42405681418781
DENND4A	-4.41215190677867
TOB1	-4.40832693833508
LAMB1	-4.4048160579799
AMY2B	-4.39356735770552
LRRTM4	-4.375798429494
C1orf192	-4.37276109902605
LOC100131564	-4.37176576662939
ENTPD1	-4.3654127869832
GCLM	-4.34802820984349
SLC2A12	-4.33709763513529
SCAI	-4.3289641674656
TMEM245	-4.32824790844424
PPP1CC	-4.31853544316266
CPE	-4.31827537456274
COLQ	-4.30805476432716
CDKN1C	-4.30444624978906
FAM227A	-4.29276261061328
STC1	-4.28969280025247
SERF2	-4.28931660436616
TGFBR3	-4.28356725934989
PROS1	-4.28140112705154
HS6ST3	-4.26582721544099
PAG1	-4.25655393053077
EPHA4	-4.24365297823838
PLAG1	-4.23710502962368
GMCL1	-4.22531000557497
ATP6V1A	-4.22234670934193
ATP1A2	-4.22162087731029
NR3C1	-4.21884714339117
RBM47	-4.20874666189721
REPS2	-4.20358892344458
DGKB	-4.19953184222622
MOB1B	-4.19506044861008
PLCH1	-4.1927337236672
ARNT	-4.18336459016873
NARS2	-4.18296553696925
LRP2BP	-4.18265330814913
UBN2	-4.1819994499528
TCAIM	-4.17270326343516
HKR1	-4.16945112918008
FAM216B	-4.16731936026287
VAT1L	-4.15465676937885
BLNK	-4.15066166012048
ATP8A1	-4.13152845560131
DMXL2	-4.12096500259497
STARD4	-4.11784670273891
C1orf194	-4.10108025192175
SLC35F5	-4.09933006622355
WDR16	-4.09755703943389
APLP2	-4.09480662222095
NTRK2	-4.08934977853345
SCAPER	-4.0667535831257
C12orf55	-4.06391019490343
ATP5A1	-4.06257792359443
KIAA1407	-4.05734326404911
ZNF540	-4.05614013170616
CACNB4	-4.05134589649789
ZADH2	-4.0484129033096
SORL1	-4.04256722674555
NEB	-4.03747947656954
TSPAN7	-4.03184219882069
TMEM59	-4.0288120251976
FAM126A	-4.02225173917976
PIFO	-4.02163476478975
EIF3E	-4.01876612970329
FZD5	-3.99126714598035
KLHL28	-3.98590183025242
MSI2	-3.9796669962147
LYN	-3.97564068556723
KCNA1	-3.96304642321008
CACNB2	-3.95729446054374
RAB11FIP1	-3.9569226726287
PRCP	-3.95182112991828
SLC5A6	-3.94684329076342
LRRC16A	-3.94090757621932
KIAA1377	-3.9318581852143
MERTK	-3.92525549883253
RNR2	-3.91339743329117
OGT	-3.89855978803738
MARK3	-3.8967402250396
ADAMTS9	-3.87888529975881
PNISR	-3.87669206557793
NUDT7	-3.86646687118286
SLC41A1	-3.85783737607104
ASPH	-3.8444233025825
LINC00632	-3.83571429229836
NCKAP5	-3.82412292495304
GOLGA6L9	-3.82379208178622
KIAA1456	-3.81888975793036
PCDP1	-3.81752918666519
KAT7	-3.81624124825109
METTL7A	-3.81557587349565
KIAA2026	-3.81036312106429
SNED1	-3.80192417918931
PCP4	-3.80080759691356
ACAT1	-3.79687345379008
ALDH9A1	-3.79224360816466
FARS2	-3.78798996563936
C8orf37	-3.78345852078919
ENPP5	-3.77791831066
TEKT1	-3.77213065178754
PDE8A	-3.77080981995685
OTX2	-3.75108989642299
LOC101928854	-3.75081424025134
CTBS	-3.73598411497295
CRYL1	-3.73566238481837
TUBE1	-3.73034653080295
NAPB	-3.73007563120687
ARL6IP1	-3.72826307006932
TMEM116	-3.68051191719358
KLHL31	-3.67320931332279
NDUFB5	-3.66554379222997
CEP44	-3.65715131890734
ABCD2	-3.64453411222235
C4orf47	-3.64392360103322
FAM167A	-3.64301197705076
DANCR	-3.63297124235561
ATP2C1	-3.62657632082847
ZFYVE16	-3.61412065476603
NDUFA5	-3.61411779268772
TTLL9	-3.59745118045657
TIGD4	-3.59636432052035
CBLL1	-3.59518743237684
TMEM106B	-3.59186818989076
RAB4A	-3.58635331933143
CNTN3	-3.57918977853882
NAA25	-3.56999559358124
CNGB1	-3.56958620951924
COG6	-3.56748850756466
ANAPC16	-3.56500441015487
SLC7A8	-3.55230151675996
LRP8	-3.54131735327964
COLEC12	-3.54048744939157
PRNP	-3.5317035740799
SMAD9	-3.51970246770456
CCDC148	-3.5191288568568
RSAD2	-3.51785680391995
ANO5	-3.51764373912477
MARCH6	-3.51748312835348
CLASP2	-3.5173730991361
DZIP3	-3.5132415894431
FAM184A	-3.51108636888848
TMEM161B-AS1	-3.50524268145465
CDCA7	-3.49801916379786
TNRC6B	-3.49729770692174
CLUL1	-3.49127238773319
EFCAB1	-3.49028137280706
GCLC	-3.48890758239626
CCDC170	-3.48737575147406
PSAP	-3.48656172539875
EMX2OS	-3.48296432079896
F5	-3.47723881203763
MRPS6	-3.47560147639696
HTR2C	-3.47362744820304
AK4	-3.47350950908707
ADAMTS6	-3.47069167570604
FGD6	-3.46319338037202
DDX60	-3.4596474373369
FZD3	-3.45554457822546
ATE1	-3.45029851170947
PPARA	-3.44851487274153
HORMAD2	-3.43571545862022
NDNF	-3.42274188779563
SLC15A4	-3.40636088457188
WDR17	-3.39941247921115
PROM1	-3.39794406967148
CISD1	-3.39535035304611
TYRP1	-3.39303149105493
EIF4G3	-3.38676859650443
PNN	-3.38065731745414
ZHX1	-3.37616439659082
EFR3A	-3.37591812886132
LPPR5	-3.37411497264817
LOC100996521	-3.3709588566362
BTN3A1	-3.36640032938295
FAM175A	-3.35972924620549
NHLRC3	-3.35439739875716
SLC31A1	-3.3524015053891
SUCLG1	-3.34403987303188
NNT	-3.33793401544814
MOSPD1	-3.33227675284322
TIAL1	-3.3313677318127
ABAT	-3.33065452745444
FNBP4	-3.32973809806041
TEX15	-3.3141252167441
SOX9-AS1	-3.31041822573702
ASH1L	-3.30999910538765
DCN	-3.28871738888438
PTPRC	-3.28866042876342
PEX11A	-3.28729171954035
WDR49	-3.2837688820745
PRTG	-3.26511732955898
TTN	-3.2389373309868
GPR1	-3.22625061528445
ATP5L	-3.22599277069545
RAB8B	-3.22500252877039
PAXBP1	-3.2225100971978
NBEAL1	-3.22158010226212
CREBRF	-3.21990219385615
C7orf63	-3.20780614933232
PPM1H	-3.20726267853184
SLC35A3	-3.19980055015045
SMARCA1	-3.19948616758934
DNAJB4	-3.19034206100388
CCDC173	-3.18892371588628
ZNF474	-3.17667296550474
PI4K2B	-3.17297048560129
SATB2	-3.17235394764242
TNFAIP8	-3.16450547624491
SESN3	-3.15185319817415
SLC25A40	-3.14945047953099
DAAM1	-3.14374256998413
RPL13A	-3.13642700171424
IQUB	-3.12867868038763
CCDC121	-3.12657117737374
ZDBF2	-3.10845253485868
SIAE	-3.10409291385758
TREML3P	-3.10178166604506
ZNF483	-3.09274646779625
MDH1B	-3.09123211107922
TOP2A	-3.08302915672788
MTR	-3.08276448713936
QSER1	-3.08142900465163
C6orf58	-3.06652717364608
UQCRH	-3.06533126635982
PRLR	-3.06525790220599
EMX2	-3.05010325048375
NPC2	-3.04879560446384
CALM1	-3.04769741421956
TMEM68	-3.03989821287466
STEAP2	-3.03411816359144
GALNT12	-3.03023729922748
MRPS18A	-3.02534617089978
NPHP3-ACAD11	-3.02289327793929
AHCYL1	-3.01382549731981
FRAS1	-3.01216043670446
TOMM7	-3.00739079890686
MITF	-3.00646660446836
GSTM3	-3.00230996741409
MAP3K8	-3.00204297326689
GOT1	-2.99013856732029
PLCL1	-2.98527152516871
NHLRC2	-2.98277502734313
EYA4	-2.97944642418758
MAGI3	-2.97848726630327
EIF4B	-2.97653233349566
SCN11A	-2.97418346431224
PIK3C3	-2.96747161728551
FRMD3	-2.94670214757696
CAMK4	-2.94310242176473
ACN9	-2.94205896538202
ZNF404	-2.92407353147526
TMEM232	-2.92185913188939
TAF4B	-2.92114578303857
RP11-620J15.3	-2.92015840544726
MFSD8	-2.91800618688375
PFKM	-2.90834487420177
N4BP2L2	-2.90212580923244
KAT6B	-2.90083441927272
ATP6AP2	-2.89957434477172
CBX5	-2.88753249434656
BRWD1	-2.88652270953754
MLF1	-2.88466018240523
RPL15	-2.88266601152485
NT5DC1	-2.87401833490734
TRNL1	-2.86402597796269
HERC1	-2.83255474728582
PTPRK	-2.83210456743155
LTA4H	-2.83097804515999
LINC00880	-2.82652206590418
MLLT10	-2.8251808259538
TLK1	-2.82355596087327
SASH1	-2.82265176574373
ST13	-2.81995575713493
FAM160A1	-2.81762740276589
EZR	-2.81280698344476
SPARCL1	-2.80695051652158
ATRAID	-2.80571125882775
LRRC6	-2.8042630723099
RPL3	-2.79899909866859
ANGEL2	-2.79492506518256
SERPING1	-2.79246841543451
MASP1	-2.78988837815475
WSB1	-2.78954707583961
MALAT1	-2.7753826565975
TBC1D31	-2.77312627399386
NSUN7	-2.77063019968347
TNKS2	-2.76244286055977
LOC101928510	-2.75921001624008
ADGB	-2.75754826466356
ERBB4	-2.75737087121779
IFRD1	-2.7525785321081
SPAG6	-2.75127840837985
MUT	-2.75114674004571
CASC1	-2.74741769742638
FCHO2	-2.73889579101026
ALDOC	-2.73623766768838
ATP13A5	-2.73075520838137
CADM1	-2.72957742849806
RPA2	-2.7283234441736
CAPS2	-2.72795636678529
TDRD7	-2.72545227617436
HIAT1	-2.72288693720964
DENND2C	-2.72232475846455
DOCK5	-2.72057921828843
RTN3	-2.71649927825311
DOCK9	-2.71216128853604
SDHD	-2.7078700858804
DOPEY1	-2.70224342553969
CLK4	-2.70193360574013
CSGALNACT1	-2.69714802883368
ADAMTSL3	-2.69707709326475
RPL31	-2.69642101191703
ZMAT1	-2.69486065347455
PFDN5	-2.69034702297836
ATF7IP	-2.68851868844674
SYNJ1	-2.68651060658364
GALNT11	-2.68620809212426
THRB	-2.68190670765685
LAPTM4A	-2.675464389007
ZNF226	-2.66507156046654
FLJ44342	-2.66421133647549
IRS4	-2.66336887788907
OXR1	-2.66173199123458
IFT46	-2.65961241474537
SEMA6D	-2.6564878017535
TMEM106C	-2.65587046238427
MDM4	-2.65553175772048
NPY1R	-2.65469362490973
DNAI1	-2.65175144895859
SNX2	-2.65000713525349
TTLL4	-2.64833119854282
GLOD4	-2.6473779671975
MLLT3	-2.64483220953925
SOX5	-2.64463981898541
HSF2	-2.64254167971175
LYRM7	-2.63620539449016
VEGFA	-2.63598863168232
CPM	-2.63376206856689
CWF19L2	-2.63205926193193
PLA2G4A	-2.63149315250116
ZBBX	-2.63128300433654
HYDIN	-2.62906410952084
SYPL1	-2.62816999457087
ATP1B2	-2.62739063992363
DRC1	-2.62569194734924
NKTR	-2.6250691904947
SMC6	-2.61752123252766
RIMKLB	-2.6134061207386
RPGR	-2.60857004483581
CPS1	-2.60716224427759
PLK1S1	-2.60670772413898
PTPN4	-2.60350844275327
FAM183A	-2.59758871695707
PPM1K	-2.59733235291718
IQCK	-2.59145807926067
C8orf22	-2.58693388460101
KIAA1715	-2.58500548035025
SOS1	-2.58081356714439
P2RY14	-2.57373571619538
PSMD6-AS2	-2.57277428146316
FAM196A	-2.57166014466865
DTNA	-2.57164797533276
ECEL1	-2.56917449701474
NEK7	-2.56864316510281
MAK	-2.56636259650228
LOC728769	-2.56631439665178
ANP32B	-2.56076341126547
CACHD1	-2.56018848236743
DNAH7	-2.55654982919181
DCDC2	-2.55492933869377
TMEM254	-2.548767008385
PCNXL4	-2.54811931931305
KIAA0753	-2.54562353845197
ATP5G3	-2.54544098633755
CYP4V2	-2.54304755913905
IFT172	-2.54058973501362
ETFDH	-2.53614723352123
NAPEPLD	-2.53504680068902
NCOA1	-2.52916329579057
USP46	-2.52804649734352
FAM211A-AS1	-2.52774739867069
LINC00276	-2.51982760813373
ZNF10	-2.51561189086466
TMEM27	-2.51525678144717
HIPK3	-2.51007346727263
ST3GAL5	-2.50857663720506
ZNF652	-2.5080870059221
EFHC1	-2.50764418775192
MCEE	-2.50548469936777
ARMC4	-2.50000870724031
NCOR1	-2.49359562687862
LOC644936	-2.49279515422271
DRAM2	-2.49236002859213
SASS6	-2.49030675926703
GPI	-2.48870643460347
SNCAIP	-2.48638087746918
B3GALTL	-2.48633822323669
NEK11	-2.48628447444488
TMEM123	-2.47222735125618
MPP5	-2.47153972106639
RNF13	-2.47023976060027
PM20D2	-2.46678183257669
SPEF2	-2.46491179158162
SHANK2	-2.46357940504285
PCYOX1	-2.46330833182465
BTN3A2	-2.46033097028644
PTBP3	-2.45932701431529
NEK5	-2.45501426457647
N4BP2L1	-2.45394274191576
ZNF33B	-2.45364455404665
PAK7	-2.45322464981355
GLRB	-2.44971616219187
ZNF280D	-2.44927331470236
RBM5	-2.44251848820984
P4HA1	-2.44132409955865
NPL	-2.43462807362902
CHCHD7	-2.43184378949814
EPHX2	-2.43009455666736
ATM	-2.41845451109619
PARD6B	-2.41664956114846
FAM122B	-2.41283730062117
ZFP14	-2.41163927676249
EIF3L	-2.39759287661728
TSHZ1	-2.39497963232372
ARIH1	-2.38741283830466
ZNF330	-2.38363415724689
RPL22	-2.38045781276654
HIST1H4C	-2.37636381495749
ERMN	-2.36917550206718
SLC18B1	-2.36769200794988
TEX2	-2.36702169101644
RPS13	-2.36403192811918
SEPW1	-2.36145493263637
DNAH6	-2.36078513257359
LRRC58	-2.35818452174329
HOOK1	-2.35776376054942
RPS4X	-2.3548463614434
TBC1D32	-2.35429616256711
TBL1X	-2.35367218199945
CAPRIN2	-2.35066746740299
GNA13	-2.35040029594902
SEC63	-2.34958119669202
WNT5A	-2.34550175675634
MPC2	-2.3435869558779
GNA14	-2.34054735486482
C11orf88	-2.34023852463062
HDC	-2.33457719741675
PDIK1L	-2.32766953901516
SCAMP1	-2.32666781571996
PER3	-2.3241476633658
PWWP2A	-2.32064266011464
ARHGAP18	-2.31655874431602
GEN1	-2.31648580227192
C4orf21	-2.30943217643062
CDK5RAP2	-2.30776777784644
ZNF429	-2.30724298833308
ARGLU1	-2.30677339604251
CYP39A1	-2.30535889707618
NLGN1	-2.30296270563445
ARL13B	-2.30241041064592
LRTOMT	-2.29981295738189
HIGD2A	-2.29685611879971
FABP5	-2.29458159894239
LETMD1	-2.29293113318314
SGMS1	-2.29031816455228
GPHN	-2.28963730278548
DNER	-2.28871262594706
LCORL	-2.28863811058128
UQCRC2	-2.28671750610114
RC3H1	-2.28560137593059
EPS15	-2.27779648638653
PVALB	-2.27216572673968
DYDC2	-2.27205930462203
ST3GAL1	-2.26749458199128
DPY19L2	-2.26650769545104
RNF144A	-2.26572144345127
RBM39	-2.25838069193465
SOD1	-2.25550469835704
ARFGEF2	-2.25299201187566
PHKB	-2.25190785653252
ZNF331	-2.24842400365924
COX4I1	-2.2466154338244
DNAJC9-AS1	-2.24658488310843
C12orf23	-2.24652414888256
GLCCI1	-2.24352470634271
RP11-806K15.1	-2.24154294432942
KLHDC1	-2.23297583331958
QARS	-2.23140886699935
SAMD8	-2.23024159697779
PUM2	-2.22949646677145
GRAMD3	-2.22860912674285
HS2ST1	-2.22723938488694
ADI1	-2.22530519585141
LOC101927192	-2.22032276997017
TRIQK	-2.21895118714702
HPS4	-2.21595401075834
C6orf118	-2.2144655206264
STAG2	-2.20163407293005
TBC1D8B	-2.19951725295992
DMXL1	-2.19937593999942
CSPP1	-2.18918808530664
BTAF1	-2.18835442910674
RPS27	-2.18802067948991
SIX3-AS1	-2.18535308343082
AMER2	-2.177632952479
EIF4A2	-2.17719657391401
TPD52L1	-2.17662684796416
SETDB2	-2.17624204987092
AGPAT9	-2.16940111497042
NUDT12	-2.16721891265305
CLDN12	-2.16609512142535
SMAD3	-2.16531519483793
PAPOLA	-2.16366005281468
LYPLAL1	-2.1603693671346
TMED5	-2.15983361819376
MEGF9	-2.14903344396116
ZNF302	-2.14667883239202
GATAD1	-2.14590434680231
RPL21	-2.14455921393122
SNRNP200	-2.14050647400707
LRP6	-2.13972125717254
RCOR3	-2.12956426016879
CALML4	-2.12818744094922
RFX3	-2.12620090836327
SCG5	-2.12493587388802
UBXN10	-2.12420546046953
CDHR3	-2.12370161725198
ZCCHC11	-2.12361925827755
APOBEC2	-2.12334138955252
MAP4K3	-2.1233013032935
PPM1A	-2.12325683227074
CDS1	-2.11919818878508
ZNF33A	-2.11852171849494
MYSM1	-2.11839747672283
INO80D	-2.1131568959963
ZFAND5	-2.10927548235939
HAS3	-2.10799987268258
CLDN2	-2.10689126930964
OCRL	-2.10515173427084
FXR1	-2.10347121588631
PDCD4	-2.10342382346366
DR1	-2.10239679518945
C1orf168	-2.10228423136987
STOML3	-2.10186982750272
SAMHD1	-2.0988481124379
GPR64	-2.09876137101089
PEX1	-2.09570540341236
SERINC1	-2.09312871964884
AZI2	-2.0929458604979
CLHC1	-2.09211684877609
TTC14	-2.09158143020569
ENPP1	-2.08986780617033
SLC25A36	-2.08354000921258
IQCG	-2.08305971580992
RAD17	-2.0823279159697
PARD3B	-2.07843274362138
CLDN16	-2.07785683450162
ZNRF2	-2.07625930529255
FOXO3	-2.07581914187008
TMC5	-2.07370662832605
FAM161A	-2.07290495002218
EEF1B2	-2.06599019355691
CDR1	-2.06553435147314
FBXO8	-2.06441469163235
PKP4	-2.06270232068822
ELOVL7	-2.05696182887665
MORN5	-2.05256576335313
SFMBT2	-2.05221845306405
SPTLC2	-2.05078608494227
SH3BP5-AS1	-2.04897098989194
NDUFA1	-2.04826054434666
SH3YL1	-2.04785937599766
PSIP1	-2.04695603439592
GUCY1A2	-2.04356227782193
ARMCX4	-2.04035095247985
PMPCB	-2.03328663702902
IER3IP1	-2.03034042244273
RPL34	-2.02909747727806
GATAD2B	-2.028735638072
PLEKHA6	-2.02871175524631
CHN2	-2.02859224629176
ASAH1	-2.01997117399465
PDPR	-2.01928460664274
IFT80	-2.01700366063675
DKFZP586I1420	-2.01532054480144
ZNF141	-2.01354005507457
KIF27	-2.01083234162157
COL4A3	-2.0105708588057
UBR2	-2.00923454100764
WDR93	-2.00792142315863
ANKRD46	-2.00407172896321
LINC00909	-2.00363577161191
SYDE2	-2.00259128004248
RPLP1	-1.99649611914758
RPS25	-1.99640002873674
DGKG	-1.99605710155593
WDR19	-1.99447938012582
LYRM4	-1.99229239705041
PDE4DIP	-1.9902283481574
EEF1A1	-1.98897607808273
KCNA5	-1.98819695163487
ZNF449	-1.98467370352296
HIST1H1C	-1.98062305000968
KIAA1958	-1.98061484264161
EFCAB2	-1.97955017904947
OSBPL8	-1.97831241084529
KANK1	-1.97744296946573
CENPE	-1.9769197958422
SPAG17	-1.97631147737007
SDCCAG8	-1.973487349619
PGAP1	-1.97147273827551
TAF1D	-1.96852554017663
ANP32E	-1.96787864547288
C5orf42	-1.96507092450843
CPSF6	-1.9637742753319
FAM107A	-1.96341835462121
MBOAT2	-1.96195905489308
CADPS2	-1.96097385870122
DNAJC19	-1.95895281063077
FAM110B	-1.95502436506633
RNFT1	-1.95232871606997
CEP95	-1.95171605644826
PHYHIPL	-1.94984725834228
EPB41L4A	-1.94537678377429
DNAH12	-1.94108001532757
RPS3A	-1.94074228332824
MANEA	-1.93906144098449
LOC100506710	-1.93810153314721
CNOT6L	-1.93735604335045
KIAA1644	-1.93105744009686
MAP3K13	-1.93023808234555
INTS10	-1.92852949950288
GRIA2	-1.92635178821124
HNRNPU-AS1	-1.92150210278027
PPP1R3E	-1.92140095521797
MAATS1	-1.92075051980068
MFSD4	-1.92017162714054
RMST	-1.91970460594399
AHSA2	-1.91591152390686
GRIA3	-1.9110305596836
EFCAB7	-1.91080543643131
IKZF5	-1.9107454577147
PTPN3	-1.9096967254616
OCA2	-1.90943048438014
NAAA	-1.90869414413901
EIF1B	-1.90749001009178
AK3	-1.90639716684935
SPATA6L	-1.90277587459388
DYNLRB2	-1.90264586525849
GGA2	-1.90153170381638
CD2AP	-1.90061036458029
SLC4A4	-1.89919518158689
ARHGAP28	-1.89705104161433
SLC35A1	-1.88853490375754
NME9	-1.88657689416792
PBX1	-1.88383900846251
DNM3OS	-1.88269055733191
SERPINI2	-1.88249456866654
SSFA2	-1.8819845236572
PAN2	-1.88058785321717
ARHGEF9	-1.8799400961918
FAM206A	-1.87876348817155
FAM229B	-1.87841853034318
SLC16A10	-1.87709058422401
LRRC9	-1.87690409484191
TPD52	-1.87517599532139
XPO1	-1.87479631301175
CNOT4	-1.87394414018085
ETAA1	-1.87302808490823
PFN2	-1.86981364875486
VDAC3	-1.86969556173957
SLC46A3	-1.86952458568241
KIAA1328	-1.86745247908912
LINC-PINT	-1.86153076307966
CCDC178	-1.85962269513138
NR3C2	-1.85858317465243
LOC100506548	-1.85852972696126
DOCK3	-1.85831625246201
LPIN1	-1.85613712384719
SNX13	-1.854230613695
PDGFRA	-1.85362290471731
ZMYND8	-1.85253142135531
THAP9	-1.85145682853406
C12orf75	-1.85088440062505
MARCH7	-1.84939760741629
MED14	-1.84556664184242
CYBRD1	-1.84443614513086
SHC3	-1.8331213813725
USH2A	-1.83253628284018
DENND1B	-1.83168261256976
IFI6	-1.82902612787601
ATP11B	-1.82753702905015
C1orf63	-1.82593481655536
RBM5-AS1	-1.82386504061821
ATG2B	-1.82051182531213
AK9	-1.82025644601741
NUDT19	-1.81084938879221
UG0898H09	-1.81032035434267
ZNF396	-1.81011142728389
CPXM2	-1.80874092673927
MAP2K5	-1.80831533640065
MPHOSPH9	-1.80713355431279
NDUFB4	-1.80595356931335
TMEM67	-1.80262103811598
LINC00478	-1.80224002477393
RAPGEF5	-1.80169465427177
KCNQ1OT1	-1.79996991261808
UFL1	-1.79995200422663
TMEM161B	-1.79806926453661
ACVR2A	-1.79790954136952
SLC39A11	-1.7967448869732
CREBZF	-1.79529472443401
ZNF43	-1.79087723880925
FAM126B	-1.7901872929484
NOTCH2	-1.78791742400566
EDA	-1.78462910003677
CBFB	-1.78420776549501
DFNB31	-1.78383874796134
SMEK2	-1.7830508581942
CSRNP3	-1.78218670358478
LOC101927760	-1.7814597117546
PURA	-1.77868054682363
FAM19A1	-1.77177147004094
GLUL	-1.77043795821891
G2E3	-1.77008358415911
ASB9	-1.7650284160547
KATNAL2	-1.76498096119561
WDR91	-1.76495424879529
TMEM39A	-1.76457872212116
PHTF1	-1.75816644838758
WDR65	-1.75756743565027
ZNF684	-1.75724290118819
DNAJB9	-1.75182179931891
UBA5	-1.749479868399
ANKRD10	-1.74931053249769
CLGN	-1.74780788659908
UVRAG	-1.74710794996129
RSBN1	-1.74598938944608
ANKMY2	-1.74547574691682
WSCD2	-1.74516499557668
GK	-1.74502767255359
CETN2	-1.73942723646408
ARHGAP5	-1.7394260134026
HADHB	-1.73843255816066
